temp,humidity,rainfall,yield
19.6309,264.0308,32.4979,74.9444
29.4342,31.5767,28.7363,29.5138
30.9777,144.8455,53.8328,65.1788
16.5547,83.0048,60.4849,51.8098
25.0981,296.2548,81.4577,107.5093
19.0324,234.1032,58.4284,81.7446
16.9012,35.3571,55.5321,39.9079
44.6988,110.6495,44.1152,57.5971
24.6706,33.3510,80.2703,54.2065
39.2962,236.1077,70.2709,94.1459
22.6392,146.1251,33.4480,52.7408
35.4451,194.1861,59.8122,79.3768
37.8068,172.4630,31.9306,61.8000
32.8692,54.7805,72.9954,57.3145
29.1473,3.8983,43.2411,31.1444
27.3552,261.0681,59.3849,90.1126
25.4660,27.7056,21.2330,23.7974
42.8859,237.4385,84.4261,102.5665
39.9186,57.4424,49.6738,48.3010
43.9508,255.8321,21.3344,75.0189
18.7289,178.1238,25.4199,53.9534
36.9260,119.7523,80.4808,75.2687
43.1502,197.5057,78.8976,91.8950
20.4370,82.1260,29.9431,37.5279
16.9949,125.5798,73.7762,67.1025
37.2336,247.1253,60.9064,91.0483
32.2342,2.6846,76.8624,48.6384
40.2549,70.1876,40.1677,46.1978
19.1932,222.3894,25.3589,62.9153
38.8580,215.8358,30.9750,70.3121
21.0488,49.0960,90.0771,61.1724
19.9097,294.8968,37.4405,83.6725
19.9280,202.9430,91.5730,92.3535
39.4372,111.4123,55.8486,62.0379
34.9559,105.2648,53.6220,58.3507
30.6920,156.8061,92.6659,86.9018
25.7649,10.8381,35.5737,27.6840
41.3160,214.3660,73.3524,91.9442
26.7734,20.5210,29.2917,26.7821
39.4980,195.9024,85.2094,93.6346
28.1740,240.5267,23.1704,68.1428
26.3083,271.5819,77.8017,101.1097
28.8804,44.2896,38.7631,36.9036
24.0413,223.6381,64.8193,84.3497
37.4283,294.9877,84.0827,112.2674
30.0816,20.3414,75.2393,50.7124
21.9664,8.4681,91.8711,54.2191
41.9872,63.7280,83.9874,67.3355
26.5167,61.5063,51.1863,45.8494
31.3066,95.8418,48.0958,52.6083
42.1942,277.0653,77.1667,106.6547
33.7271,204.9216,41.8426,72.0238
18.5069,3.2143,47.3524,29.8711
43.1950,148.6076,83.4077,84.3839
33.8312,262.7148,30.0358,77.7102
25.0472,160.3055,21.6543,50.4024
19.1782,58.2665,91.4860,63.1497
38.8208,286.1870,36.2281,86.9977
33.6022,92.2041,31.0364,44.0397
31.0038,105.0251,64.1261,62.3692
41.8168,106.8899,87.0640,77.4550
38.6579,118.4193,49.6232,60.0928
19.5502,212.6288,71.6263,84.2040
24.3517,94.3626,67.0999,59.7280
22.4547,139.5129,50.8823,60.0802
37.3184,79.0491,26.6094,40.3100
16.0060,152.3758,89.5758,80.0649
32.0967,284.2055,93.3856,113.1629
37.8738,86.8783,60.9633,59.2194
41.3030,244.9272,29.0455,75.8991
25.2625,65.6923,73.2114,57.3229
39.6377,43.4079,24.9179,33.0318
18.3190,27.3379,64.4270,43.1768
40.3936,293.9591,56.6287,99.2242
18.8247,171.1248,23.9016,51.8232
26.9186,154.2811,31.5363,54.7000
38.9189,2.1600,30.3813,27.2983
19.4975,145.2877,73.2841,71.5488
21.8775,198.8139,77.2559,84.9540
36.6676,122.9845,27.4289,49.3116
36.6011,38.6756,46.2744,41.8526
34.2344,80.3094,29.6707,41.1676
35.8185,214.2379,88.7660,97.9761
31.2817,142.6003,24.4389,50.1240
22.5540,143.7916,50.2303,60.6397
25.3709,11.5214,38.0468,28.9389
20.4479,158.7968,90.2208,83.0041
42.2535,127.4211,85.7531,81.0368
32.5018,263.8870,46.8169,85.9364
27.0255,114.2522,52.6125,57.2643
28.8602,182.7704,26.8447,58.6345
43.4185,280.7672,49.8258,94.0919
19.6005,169.8649,61.4704,70.5884
32.5869,8.9357,47.8306,35.4785
30.1767,30.4767,26.3623,28.3295
33.3436,290.0542,36.0028,86.0153
15.5433,165.6296,40.0909,57.8344
41.1637,56.7872,77.7730,62.5931
42.9635,170.3275,35.2557,64.5824
31.9540,287.2203,71.8205,102.9405
35.8995,13.4487,43.5185,35.2189
42.6750,158.1312,28.3183,58.5879
36.2172,40.8425,57.6412,47.8543
19.5762,134.0243,81.8845,73.6199
32.2887,196.3688,42.7972,70.3590
33.2015,137.7487,64.0768,69.5486
27.7239,288.8410,82.0620,107.1164
37.0933,175.3777,40.0364,66.2217
43.0310,289.0799,26.8851,84.1678
42.7671,94.3165,36.8576,50.1222
28.5252,6.3354,84.3592,52.0042
18.3971,46.3690,44.6283,37.1071
44.5452,21.4700,33.2924,34.3038
40.1669,221.6914,57.8241,85.3004
18.7399,56.9573,66.3538,50.1904
42.6253,227.1221,54.6746,85.5493
41.0969,161.2694,44.2945,66.7302
30.5651,65.0341,56.9146,50.6336
32.7383,184.0326,87.7535,90.5047
26.9701,3.4371,68.5455,43.0512
16.6428,100.4181,52.3552,51.2541
25.0559,235.4020,81.1030,95.1487
39.0856,224.7655,20.1482,66.7529
15.1390,237.2057,34.7338,69.3497
25.0050,176.2631,60.3217,72.9150
26.9451,171.9867,69.1769,77.0693
31.1219,122.2103,56.9433,62.2503
42.5957,284.5610,68.7940,104.0879
25.3904,284.8459,65.8566,97.5146
25.4086,2.6078,62.3440,39.3161
37.1250,288.6672,30.8409,84.2914
28.5665,261.1641,53.1647,87.3851
21.7381,181.8024,52.9773,69.3706
28.5732,97.3595,37.1539,46.6208
19.2257,126.2268,87.1051,74.5656
20.2916,254.4607,85.9592,99.9592
29.9510,44.3029,42.6614,39.1766
27.5678,186.2432,36.3313,63.6846
42.4454,69.2594,49.4023,51.2867
25.8718,113.4532,22.5916,41.7480
32.4177,1.4988,87.2876,53.6689
33.9679,290.8172,34.3513,85.5295
15.3928,32.5814,36.8003,29.5343
34.9061,229.0432,53.6793,83.1201
20.3411,168.4849,63.3136,71.4561
43.8321,248.4054,52.9284,89.2949
19.4599,154.7032,57.7001,65.6287
27.4387,295.3159,85.5545,110.0721
17.5605,182.1050,81.2151,82.2967
44.9062,184.9226,20.8306,60.8717
30.0659,276.2357,56.2263,92.3801
32.8616,77.4060,75.2677,62.9735
17.0123,108.8595,72.3047,63.0279
37.4988,199.4954,46.8031,74.5503
21.2972,42.3319,71.2682,50.4896
41.9416,242.8826,67.5056,94.9118
21.1542,177.5600,39.5237,61.6201
20.7206,226.4844,35.7483,69.3872
16.0965,297.0792,25.4033,76.9464
29.1620,293.0597,52.6975,93.7093
31.9452,134.2901,58.8369,65.8600
16.9713,84.3307,22.9469,33.4310
38.2658,190.2908,50.1385,74.6071
28.5987,213.4040,26.8450,64.6829
30.7317,88.4193,25.6402,39.7234
28.2229,84.4092,41.5354,46.1164
27.0229,64.4917,59.0078,50.5091
31.7892,272.8277,65.8131,97.0088
19.6572,30.4906,62.3208,43.1557
20.4578,73.9206,92.2657,67.0543
40.8536,187.3219,36.9663,68.2036
43.3835,140.2726,53.4147,67.7769
26.1993,36.2114,57.5805,43.8923
23.1223,86.8523,35.5414,42.0778
34.3200,122.4402,38.4918,54.0299
27.2620,287.6077,68.7054,100.0529
15.7616,118.7241,84.3780,70.6623
19.6846,34.7427,50.8734,38.2906
36.4792,291.7097,64.2244,101.3979
34.7677,130.2052,93.7319,83.3373
15.8129,41.9121,78.2742,52.2634
21.6592,183.3209,28.3753,57.3496
21.9322,242.5663,94.9601,102.5730
35.1568,213.1588,72.1690,89.2633
15.5913,93.4635,31.9043,39.3223
18.1233,71.6880,37.4539,38.5015
38.9975,264.8652,70.5238,99.9342
20.3563,58.1612,82.9952,59.2367
34.5824,227.0335,59.0266,85.2947
22.1455,6.8979,62.8087,39.4275
17.9832,125.8738,34.6851,47.9123
22.2952,295.4778,65.9745,98.7713
36.6680,190.1593,63.6097,80.8371
40.6709,93.1972,52.8473,57.2643
39.9066,209.9301,24.0566,65.9863
26.9155,105.9971,69.6174,64.0828
35.0426,281.6512,58.9074,96.2967
21.1495,70.4795,56.4466,48.6641
23.7944,95.9951,92.3399,72.5073
41.8901,206.6235,63.2846,85.5340
15.3901,238.5880,89.8482,97.2587
17.5653,172.9416,71.5158,75.6158
21.2366,86.7821,34.6298,41.0423
15.7960,171.9269,61.7487,69.9985
20.4431,65.7448,76.0157,57.2898
32.4912,17.2276,76.0045,51.1952
27.6427,275.8996,28.5346,77.7400
41.7802,144.3417,27.7416,55.2732
39.5233,144.0773,21.7028,51.5238
25.2545,223.4348,68.7037,86.6152
22.7827,168.0093,49.6357,65.2545
26.3908,136.2861,79.6868,75.0178
32.7088,238.3818,85.5288,100.2534
23.0419,142.5074,77.7547,74.2914
33.7245,273.8193,57.7154,93.7389
27.2823,91.8700,57.6963,55.4069
31.5614,10.0780,30.6336,26.8008
28.0838,44.7555,66.6069,50.6797
23.8340,245.7503,45.6772,79.1389
43.4536,277.8629,25.8476,81.5325
37.9082,22.5243,69.8517,50.8032
19.2034,272.6120,68.4074,94.4871
41.0540,283.1042,22.4883,80.1812
29.6229,226.2989,93.5964,100.9449
41.8366,228.3264,25.1998,70.8161
38.9957,0.4596,33.7244,28.6528
27.7564,66.8114,72.9866,58.1825
15.6741,64.3875,77.2613,56.2104
23.0603,174.4475,44.0919,63.8535
31.2490,197.0784,67.3954,82.4881
34.0043,270.5014,45.0433,86.8232
22.7366,146.3983,44.7446,58.4730
19.1807,150.3071,89.6207,80.6260
40.0479,16.2795,73.6257,52.0831
44.5321,299.2305,58.8036,102.6075
30.7707,283.6786,37.0164,84.4751
20.1504,21.5926,43.0986,31.9130
23.1692,167.3094,88.6074,84.7163
15.5517,104.3494,61.5068,56.2888
42.4290,128.5004,60.9091,68.8833
18.5325,195.5041,46.6460,67.9836
32.2955,125.9138,28.4832,49.1130
23.2217,148.6743,58.0201,65.7114
31.6253,81.9188,90.6257,71.1842
34.5426,24.7133,70.2314,50.4211
39.8923,226.5492,46.5633,80.5592
21.1926,113.5158,80.2870,69.2044
15.3299,265.9796,87.0035,101.2966
19.1066,283.4942,41.6054,83.2335
42.0006,26.5022,43.0360,39.4186
41.2167,205.3098,69.4469,88.1504
32.9224,246.0386,59.4550,88.8120
33.0155,194.1114,49.6923,73.5731
34.9511,98.6074,35.1738,47.7937
20.2611,85.3569,41.9024,44.1009
42.4324,138.6754,40.7619,60.8457
27.5631,77.6937,25.0588,36.3371
26.4942,268.7184,24.6483,74.0161
30.5675,14.7107,59.7150,41.9699
16.4090,33.8023,74.6215,48.9939
19.9885,181.9538,36.5710,60.6728
37.1410,197.5011,79.4452,90.3651
17.4840,220.8101,94.5989,96.7067
33.0946,82.6760,79.8192,66.3732
22.3605,88.3292,47.7681,48.2580
26.6789,124.0960,79.5440,72.5949
23.6608,70.3460,53.7949,48.0649
25.6702,113.1680,42.7585,51.7139
36.5714,209.0756,46.3652,75.9692
23.9137,149.5823,69.9363,72.0587
31.9921,289.9830,23.1008,79.1447
29.2815,173.8785,84.3784,85.7494
34.9101,98.5818,67.5686,63.9737
43.1049,54.5419,88.6868,68.1832
36.9772,65.9595,67.2134,57.8918
21.4482,4.8176,77.6813,46.2386
15.9355,132.6421,69.4052,66.0117
22.8679,288.0043,65.7549,97.3387
32.8523,233.1911,81.1475,97.0677
16.5428,90.2083,42.5595,44.2843
29.8910,239.6320,20.5485,67.1680
32.9053,279.5293,53.9271,92.7410
25.0273,201.8084,60.5383,78.1390
38.1274,153.5415,59.9769,72.1350
18.1979,40.7605,21.0643,24.1436
17.2541,23.8998,63.1980,41.5552
36.8457,65.6771,57.1548,52.7665
29.8647,198.9973,67.7901,82.6539
35.6521,46.4227,94.6210,67.2906
28.0448,159.9499,36.9711,58.8890
22.3921,130.9798,22.2499,44.0385
39.5731,188.5636,93.3423,96.2558
38.9825,15.6239,73.2519,51.4455
35.8409,294.0616,39.0189,89.0740
23.1644,206.9766,93.4257,95.0575
32.7069,216.5219,27.2599,66.7464
25.8292,4.8691,43.6912,30.5682
17.7475,23.8391,50.2649,35.2245
42.5194,206.3485,53.1358,80.5934
19.1046,32.8928,50.2946,37.4572
43.5071,268.6078,48.0838,90.8156
28.3802,186.4377,42.2382,66.9207
20.5540,21.3224,68.9779,44.9196
31.2570,184.0879,87.4288,89.9091
41.1884,240.8208,76.5056,98.7735
36.9667,240.2725,35.2784,76.7837
39.1968,120.3446,22.1078,46.8819
34.7635,138.0227,56.9319,66.4995
35.7683,220.8395,77.9182,93.8575
40.4759,262.2436,87.1820,108.1824
22.4900,238.0733,46.4950,77.6092
29.6827,178.8323,55.0898,72.2162
21.6363,217.4731,23.4049,61.6880
44.6300,195.7047,34.2454,69.6527
43.3218,173.1462,75.7007,85.4761
16.1828,275.9074,43.1080,81.5903
36.1673,194.3698,59.1049,79.2766
42.7574,114.6010,44.4340,57.9645
20.4173,292.3057,35.5408,82.3567
32.0384,284.9099,83.4646,108.3258
42.4646,234.1621,66.4769,92.8102
16.0184,9.8252,51.8303,32.6857
35.9226,218.5761,84.3426,96.6633
23.9205,8.9768,26.2772,22.1101
42.7319,22.0838,33.9518,34.2122
44.1317,105.7545,23.8010,46.2909
43.3280,94.8583,42.3313,53.1357
29.2264,169.1368,79.6173,82.4039
40.8613,73.1620,64.5175,59.1495
40.3365,59.7570,42.4124,45.2586
24.5730,199.9754,85.3126,90.0233
39.8675,133.0128,46.0177,61.5716
16.1102,15.8898,35.1065,25.5643
32.8881,132.7179,82.3321,77.5761
21.9003,227.6129,80.2966,92.2410
18.6170,19.9962,61.2180,40.1933
17.3086,274.7422,41.0729,80.6775
35.8887,142.9393,52.8092,65.7591
25.1962,153.6114,42.5383,59.5503
36.7430,89.8326,26.8519,42.4154
16.9607,194.0993,22.5688,55.1924
24.4587,6.4353,34.9814,26.1154
31.1847,221.5638,70.3838,88.8601
38.7217,29.7484,35.7066,35.4195
24.5626,133.3884,85.3462,76.7196
33.7767,44.1364,69.4617,53.6912
41.5793,50.8496,30.2470,37.7672
33.4759,139.3401,79.9330,77.8773
21.9888,19.5991,64.3365,42.6847
15.7320,44.9651,81.6565,54.5409
41.1030,163.0903,45.9274,67.9126
15.6381,208.8208,79.8473,86.3793
41.2411,107.8261,65.6388,66.7570
30.8681,259.7566,87.4652,104.9443
43.1720,48.2708,85.0775,65.1445
38.9635,168.1760,75.3296,82.9891
44.9380,26.7913,24.1289,30.9041
25.5214,50.2404,39.9222,37.6656
38.0156,272.6320,54.5726,93.2174
27.0579,297.8380,38.5011,86.9355
29.3963,299.2399,65.8598,101.5968
33.8252,240.1316,22.2882,69.3180
41.2103,59.8840,72.7823,60.7311
44.5225,85.8241,20.0939,40.5685
38.0482,26.7084,92.4107,62.9615
27.5330,16.2149,54.0746,38.5402
27.6407,219.7805,59.4721,81.9844
37.1275,162.1217,21.6676,54.3964
22.1633,198.1796,83.6573,88.1136
18.3142,174.0255,80.3633,80.4810
25.6387,3.5471,35.1504,25.9762
23.6172,95.9315,25.8340,39.1884
23.8892,207.3628,43.6367,70.4577
22.0082,258.3579,24.4355,70.4918
16.2628,46.3162,25.6421,26.9631
15.5362,35.3876,26.4042,24.9405
44.6317,287.6656,50.5577,96.2015
27.8332,290.1741,87.5764,110.1730
26.5298,225.0129,24.7366,65.3298
35.3894,17.7535,76.8048,52.5699
21.5476,189.0734,20.3689,54.4634
43.4988,38.5203,71.8827,56.6951
38.5904,253.6214,56.6826,90.6427
17.6823,90.9507,34.4742,40.7319
27.5274,142.5269,85.5067,79.5170
41.3735,56.0541,65.4095,56.3276
43.3420,217.5311,87.5845,100.3011
29.0220,150.6596,73.7035,75.6903
33.4023,211.7515,34.2683,69.5052
20.0110,95.9150,40.0184,45.1955
44.7351,113.0488,71.3423,71.7014
21.9502,268.9516,59.8862,90.3185
43.2820,76.2767,68.4701,62.4750
34.4894,270.9065,70.6804,99.8683
33.2321,22.7287,49.5607,39.2957
30.3807,47.6673,91.3098,64.3025
21.9201,198.9454,69.9612,81.3457
20.2958,298.2534,70.2849,100.8819
21.6146,280.1438,26.4811,75.7537
20.5931,152.5238,49.8100,61.5877
38.3875,158.3469,91.1595,88.7654
25.5038,172.0291,42.5847,63.3493
16.7353,237.6804,37.1534,71.1334
44.0731,165.2444,39.4555,65.9986
41.5136,35.3307,24.7362,31.8883
42.8326,251.4821,50.8895,88.5909
44.8472,265.5977,74.2933,103.7204
20.2169,275.3979,57.9101,90.0997
26.8873,126.1853,79.7093,73.1579
37.7472,66.3817,26.9798,38.0904
35.8806,35.8210,67.4622,51.6595
19.6169,157.3886,64.6244,69.6750
39.4750,83.2341,62.6334,59.8060
21.7332,128.1862,52.4927,58.4035
21.7145,29.7004,91.4617,58.1853
31.1092,59.7694,22.0730,32.3231
32.7882,131.5245,89.1505,80.7166
32.4026,53.5715,89.0537,64.9619
17.7446,67.5605,94.7847,66.2278
41.3238,5.9787,82.8718,55.0288
22.9680,21.9177,89.0956,55.8217
18.8854,34.9279,28.8957,27.0991
41.6624,196.9736,83.7050,93.7460
43.6695,44.9995,35.8436,40.0225
40.8638,264.1787,58.1096,94.1497
39.2855,235.6170,67.1768,92.4974
34.6573,245.1895,50.1355,84.5028
31.5257,105.6375,51.1202,56.1453
17.6096,17.3125,30.6095,24.0501
27.2536,22.9404,57.4880,41.5082
26.1807,206.9177,73.3935,85.9345
22.7926,276.9445,24.4082,74.4308
36.7026,52.5852,43.7406,43.3981
29.8763,259.2806,89.9344,105.7862
17.4314,195.8964,56.5653,72.6913
21.6055,203.0071,79.7663,86.9662
35.4978,209.2906,24.4405,64.7277
17.2839,18.6688,73.9763,45.9071
40.5362,181.1499,89.5141,93.1479
29.8544,144.9897,73.2508,74.5797
29.4176,250.9757,28.8715,73.4562
32.7722,128.4394,76.5348,73.7870
39.7404,152.8559,49.7234,67.3550
25.4343,174.1421,60.7814,72.8494
35.3405,176.0203,77.3475,84.4800
31.9720,119.9882,25.2041,46.1913
23.0108,49.8689,78.5552,56.1547
41.3589,75.4144,49.4033,52.1922
38.9228,123.7224,84.9560,78.8993
34.7536,185.9213,20.9685,58.0946
40.5175,136.3518,55.1527,67.0019
41.0188,237.4911,83.7657,101.6867
36.2509,172.5173,74.9684,82.8629
40.1104,102.8029,91.0078,78.0976
35.9241,149.1405,90.7381,85.9744
35.4042,107.8005,84.5599,74.4613
33.5583,9.0999,43.8317,33.8033
37.5815,84.3207,35.9703,46.1237
19.7582,135.2645,35.0323,50.4965
41.4261,76.5863,46.5430,51.0166
41.1553,215.8685,20.6424,65.8415
15.8774,258.6348,78.3932,95.6868
39.7745,89.0848,57.0711,58.2849
18.8661,7.2653,90.3408,52.2833
25.0536,262.6604,48.1396,84.1179
37.3052,173.2176,67.9515,79.8108
19.8228,1.7451,72.6574,42.6246
39.5390,149.9736,36.8407,60.2768
39.9640,29.0261,21.0572,28.3230
30.2240,202.1713,20.6399,59.8214
15.1916,160.1490,51.6059,62.3902
23.6111,273.9568,66.9198,95.3346
33.5078,118.5162,25.2994,46.4053
44.4356,277.0920,62.8400,100.1691
33.9544,250.9408,49.6892,85.2191
22.7941,225.7345,41.7730,72.8716
34.0202,131.3974,60.5474,66.7592
31.1996,124.2892,22.8999,45.6677
38.3954,118.3976,61.8176,66.1069
18.2094,15.5031,37.7890,27.4580
37.8308,181.8120,39.4625,67.4429
31.2380,239.3759,86.3338,100.4135
43.8898,223.2172,60.4442,88.0325
25.2562,174.8517,62.7123,73.9034
33.9787,107.1695,55.0586,59.1568
42.9608,208.4407,67.3427,88.2477
18.0753,158.6663,63.8006,69.0561
43.1169,251.9234,90.9777,108.8086
35.6366,82.0111,89.6491,71.9177
17.0351,30.6266,31.9679,27.2198
24.0289,0.9644,67.5846,41.1938
36.2452,222.9087,22.5721,66.7414
17.0205,179.7977,44.9938,63.5626
32.4651,17.9739,30.9664,28.8175
25.3765,251.9774,79.4393,97.7281
33.6275,143.1554,36.3410,56.8898
16.3723,138.3947,63.6340,64.4076
41.1461,205.3660,27.7658,67.2999
44.2047,190.3984,27.9999,65.3410
44.0663,71.6177,20.8903,37.9886
37.4896,193.4133,25.5000,62.6795
18.9026,257.4592,94.5818,104.4535
37.7479,117.5269,77.4987,73.5791
15.7376,86.9315,32.7996,38.5074
15.6637,18.0301,91.3046,53.9574
24.7083,181.5367,76.3764,81.9080
29.6593,226.6114,22.1702,65.3052
38.1122,290.2916,63.3782,101.1811
35.4989,183.5875,20.7623,57.7483
28.3771,134.3730,79.9060,75.3407
23.2088,280.5512,40.1771,83.1615
44.9137,53.6445,69.6016,59.0038
27.7854,212.5203,22.0102,61.8448
28.5416,98.1964,43.7060,50.0547
19.9087,258.4443,31.2896,73.3063
38.8443,223.5737,43.8937,78.3149
35.8105,100.0854,81.0931,71.3068
21.6231,232.4476,88.6753,97.3141
17.4714,267.1259,90.4903,103.9118
35.4150,75.7046,79.6220,65.5764
34.6353,171.5084,53.4249,71.4047
23.1978,125.8889,46.5137,55.3940
43.5259,277.7625,64.2517,100.7361
19.5317,291.6898,24.2425,76.3187
27.9700,31.1411,87.2823,58.2604
43.3085,164.6336,57.8231,74.8308
27.5918,159.2637,93.0211,86.6408
34.1558,260.6017,32.7775,78.7558
26.9278,233.7262,62.8090,86.2281
23.2265,86.1336,91.9131,70.1512
44.5193,156.5938,42.2484,65.7988
27.2800,113.4523,69.6450,65.6970
41.8230,105.9528,58.0083,62.7416
21.8986,219.2874,90.2108,95.5325
21.3931,179.8198,68.2406,76.5022
15.9340,59.6781,76.9154,55.1735
34.5500,186.2081,51.7202,73.4667
26.0558,139.0999,48.6893,59.9814
40.9307,102.3121,33.0070,49.2451
29.1963,19.9589,40.0625,32.7819
44.0458,278.6077,46.5789,92.2247
20.5658,258.5042,40.9343,78.3377
41.0587,91.0568,63.8449,62.4514
38.2979,166.9027,38.4602,64.1000
38.1277,259.4027,30.9503,78.7940
40.3435,155.8339,80.3620,83.4508
37.8307,42.5455,52.9805,46.3486
33.7866,142.4064,63.5938,70.4142
18.9373,94.1985,64.4110,56.7264
15.9758,137.3469,85.4730,74.9986
42.6254,254.3958,63.1084,95.2210
33.4995,122.6435,40.2942,54.7257
38.8961,239.8192,94.5686,106.9170
29.4457,69.7936,28.8608,37.2228
18.5192,178.1191,84.9380,83.6486
18.7556,127.8220,73.0518,67.7170
35.5670,291.9288,29.1591,83.6354
27.9092,0.2281,45.5264,31.1816
21.0157,109.1001,92.4852,74.3673
29.7478,244.0137,73.6186,94.5364
16.9263,117.4516,81.6113,69.3739
32.4591,65.2529,37.1475,41.3621
23.0698,255.9834,28.7313,72.4833
38.9268,177.5182,92.2351,93.2992
24.3109,166.9950,59.1944,70.2895
28.6566,120.2497,29.5117,47.4028
15.3486,47.2855,63.9541,46.0387
17.1734,172.6778,76.9769,78.1760
26.7748,151.5840,35.3348,56.0167
29.3982,120.6293,26.5453,46.2180
33.0006,23.0649,80.7064,54.8664
23.7499,195.2882,67.6759,80.0205
35.8495,189.5210,23.7931,60.5556
40.8037,167.7227,35.8465,63.7089
38.3955,39.4464,63.2096,51.0127
16.1886,90.8514,92.5184,69.2860
29.4152,140.9574,34.8113,54.4217
18.1479,220.3443,35.1709,67.0987
22.2614,66.8719,59.4788,49.7922
44.5999,240.2551,87.5614,105.2117
19.2749,95.7498,94.6569,72.2609
29.9666,199.7084,22.0184,59.9409
33.5447,281.0791,69.4715,101.0150
36.0739,214.2552,30.4758,68.9111
31.7895,20.7790,41.9378,34.6616
15.2931,112.9280,20.9228,37.6349
24.7938,173.4482,50.7911,67.5233
30.5313,201.9759,64.5512,81.8302
17.6360,103.4460,20.6187,36.2893
25.5188,128.6205,53.4766,60.1180
15.9961,112.7963,43.8532,49.2847
17.3574,209.3961,20.3861,57.2795
26.9077,274.0760,56.6656,91.2203
18.9815,233.4725,80.3435,92.5607
32.0262,78.9482,89.8274,70.3112
35.6839,162.0316,75.4184,80.8207
39.0176,143.4375,77.6166,79.2011
21.0045,4.6585,76.1340,45.3000
20.0245,281.5147,38.2239,81.4222
18.1370,139.7893,46.8682,56.8331
34.0929,282.9475,53.1151,93.3749
36.1943,199.2581,36.6764,69.0481
15.9476,212.4577,46.2574,70.4045
43.0864,128.0954,69.6608,73.3754
16.5591,257.3937,33.7363,73.3146
31.2389,55.6304,21.6916,31.3436
36.2718,287.7474,59.6862,98.2741
41.1291,184.8934,69.8031,84.2189
36.4226,99.7034,52.5423,57.1386
39.0518,221.8069,43.5466,77.8502
25.1835,223.5456,83.1164,93.8224
39.4448,232.3689,73.0628,94.8386
17.4034,88.0422,61.9002,53.7795
41.8445,7.7022,51.9035,40.0456
31.4278,266.7651,72.9877,99.2752
39.5189,239.2618,87.6067,103.5114
28.5695,120.5683,56.2867,60.8279
34.3073,49.8663,63.2324,51.8817
30.7921,140.6467,69.1143,71.9241
36.9477,91.7297,54.5375,56.6990
17.4489,58.2169,57.2412,45.4987
16.8106,145.8490,23.1126,45.7693
22.4131,248.9054,89.2112,101.1106
19.7863,174.5066,91.1329,86.4036
41.1535,146.2285,89.9927,86.5881
21.5764,298.2204,24.7621,78.4981
44.2760,228.0929,20.0761,68.9394
25.1069,39.5768,24.4633,27.6791
20.4635,125.0577,62.7776,62.5394
38.6910,139.4901,51.7730,65.3918
34.7612,183.1653,94.3278,94.2253
29.9459,204.5293,78.7658,89.2725
31.6609,97.6609,70.3791,64.2200
36.5761,110.2153,29.5771,47.8044
21.8536,31.0412,48.6512,37.0900
44.8900,26.7957,85.6271,61.6397
44.2438,227.3923,74.6944,96.0988
34.5098,277.8167,22.1303,76.9814
20.9863,59.0467,43.9938,40.1021
35.4068,276.9309,67.5424,99.7795
17.1660,103.1178,59.3144,55.4305
15.9196,264.2282,93.9557,104.5994
22.7305,7.8141,60.5551,38.6595
28.8787,27.1741,70.8699,49.5334
41.0482,130.4185,78.6177,77.7070
36.8151,254.3897,43.4647,83.6548
37.2812,134.7652,85.9995,81.1371
27.7648,251.8493,21.1708,69.2847
25.3780,102.2278,92.2178,74.1679
26.1312,39.7393,61.0114,46.2929
44.6295,277.6362,22.5783,80.2052
16.2033,22.9508,65.3023,42.1023
41.0109,212.1405,35.2651,72.3639
32.3603,264.8971,85.1423,105.2587
28.1585,35.9884,52.1232,41.7068
36.7577,155.7375,62.4859,73.4178
29.6001,15.8489,91.0770,57.5883
41.2027,137.6721,30.4136,55.1020
42.0211,236.2122,32.0472,75.8724
27.6516,91.2029,28.8045,40.9383
23.3048,69.9770,29.8838,35.9288
32.7705,75.4984,62.3664,56.1140
42.3709,237.3766,28.6558,74.5145
21.3199,292.1151,45.6287,87.6333
33.6890,68.5019,29.1534,38.3838
33.9468,20.5980,55.4131,42.0102
36.9934,37.7685,22.4871,29.8953
18.9470,188.4734,46.8937,66.8256
36.4747,202.8321,86.9943,95.0060
42.2710,134.7938,52.3719,65.8260
20.3905,23.8000,82.8550,52.3046
22.1263,278.4266,33.8997,79.2731
44.1419,278.9867,51.7322,94.9060
20.4293,118.0697,66.9783,63.2319
40.6316,246.2887,20.8319,71.8631
29.7683,269.5766,88.3926,107.0421
22.4169,152.4147,94.9491,84.6826
41.1225,180.4451,34.9510,65.9013
